[ 2228]    pursuit ->   fixation (ibdt:108)
[ 2229]    pursuit ->   fixation (ibdt:108)
[ 2230]    pursuit ->   fixation (ibdt:108)
[ 2231]    pursuit ->   fixation (ibdt:108)
[ 2232]    pursuit ->   fixation (ibdt:108)
[ 2233]    pursuit ->   fixation (ibdt:108)
[ 2234]    pursuit ->   fixation (ibdt:108)
[ 2235]    pursuit ->   fixation (ibdt:108)
[ 2236]    pursuit ->   fixation (ibdt:108)
[ 2237]    pursuit ->   fixation (ibdt:108)
[ 2238]    pursuit ->   fixation (ibdt:108)
[ 2239]    pursuit ->   fixation (ibdt:108)
[ 2240]    pursuit ->   fixation (ibdt:108)
[ 2241]    pursuit ->   fixation (ibdt:108)
[ 2242]    pursuit ->   fixation (ibdt:108)
[ 2243]    pursuit ->   fixation (ibdt:108)
[ 2244]    pursuit ->   fixation (ibdt:108)
[ 2245]    pursuit ->   fixation (ibdt:108)
[ 2246]    pursuit ->   fixation (ibdt:108)
[ 2247]    pursuit ->   fixation (ibdt:108)
[ 2248]    pursuit ->   fixation (ibdt:108)
[ 2249]    pursuit ->   fixation (ibdt:108)
[ 2250]    pursuit ->   fixation (ibdt:108)
[ 2251]    pursuit ->   fixation (ibdt:108)
[ 2252]    pursuit ->   fixation (ibdt:108)
[ 2253]    pursuit ->   fixation (ibdt:108)
[ 2254]    pursuit ->   fixation (ibdt:108)
[ 2255]    pursuit ->   fixation (ibdt:108)
[ 2256]    saccade ->   fixation (ibdt:108)
[ 2257]    saccade ->    pursuit (ibdt:108)
[ 2258]    saccade ->    pursuit (ibdt:108)
[ 2259]    saccade ->    pursuit (ibdt:108)
[ 2260]    saccade ->   fixation (ibdt:108)
[ 2261]    saccade ->   fixation (ibdt:108)
[ 2262]    saccade ->   fixation (ibdt:108)
[ 2263]    saccade ->   fixation (ibdt:108)
[ 2264]    saccade ->   fixation (ibdt:108)
[ 2265]    pursuit ->   fixation (ibdt:108)
[ 2266]    pursuit ->   fixation (ibdt:108)
[ 2267]    pursuit ->   fixation (ibdt:108)
[ 2268]    pursuit ->   fixation (ibdt:108)
[ 2269]    pursuit ->   fixation (ibdt:108)
[ 2270]    pursuit ->   fixation (ibdt:108)
[ 2271]    pursuit ->   fixation (ibdt:108)
[ 2272]    pursuit ->   fixation (ibdt:108)
[ 2273]    pursuit ->   fixation (ibdt:108)
[ 2274]    pursuit ->   fixation (ibdt:108)
[ 2275]    pursuit ->   fixation (ibdt:108)
[ 2276]    pursuit ->   fixation (ibdt:108)
[ 2277]    pursuit ->   fixation (ibdt:108)
[ 2278]    pursuit ->   fixation (ibdt:108)
[ 2279]    pursuit ->   fixation (ibdt:108)
[ 2280]    pursuit ->   fixation (ibdt:108)
[ 2281]    pursuit ->   fixation (ibdt:108)
[ 2282]    pursuit ->   fixation (ibdt:108)
[ 2283]    pursuit ->   fixation (ibdt:108)
[ 2284]    pursuit ->   fixation (ibdt:108)
[ 2285]    pursuit ->   fixation (ibdt:108)
[ 2286]    pursuit ->   fixation (ibdt:108)
[ 2287]    pursuit ->   fixation (ibdt:108)
[ 2288]    pursuit ->   fixation (ibdt:108)
[ 2289]    pursuit ->   fixation (ibdt:108)
[ 2290]    pursuit ->   fixation (ibdt:108)
[ 2291]    pursuit ->   fixation (ibdt:108)
[ 2292]    pursuit ->   fixation (ibdt:108)
[ 2293]    pursuit ->   fixation (ibdt:108)
[ 2294]    pursuit ->   fixation (ibdt:108)
[ 2295]    pursuit ->   fixation (ibdt:108)
[ 2296]    pursuit ->   fixation (ibdt:108)
[ 2297]    pursuit ->   fixation (ibdt:108)
[ 2298]    pursuit ->   fixation (ibdt:108)
[ 2299]    pursuit ->   fixation (ibdt:108)
[ 2300]    pursuit ->   fixation (ibdt:108)
[ 2301]    pursuit ->   fixation (ibdt:108)
[ 2302]    pursuit ->   fixation (ibdt:108)
[ 2303]    pursuit ->   fixation (ibdt:108)
[ 2304]    pursuit ->   fixation (ibdt:108)
[ 2305]    pursuit ->   fixation (ibdt:108)
[ 2306]    pursuit ->   fixation (ibdt:108)
[ 2307]    pursuit ->   fixation (ibdt:108)
[ 2308]    pursuit ->   fixation (ibdt:108)
[ 2309]    pursuit ->   fixation (ibdt:108)
[ 2310]    pursuit ->   fixation (ibdt:108)
[ 2311]    pursuit ->   fixation (ibdt:108)
[ 2312]    pursuit ->   fixation (ibdt:108)
[ 2313]    pursuit ->   fixation (ibdt:108)
[ 2314]    pursuit ->   fixation (ibdt:108)
[ 2315]    pursuit ->   fixation (ibdt:108)
[ 2316]    pursuit ->   fixation (ibdt:108)
[ 2317]    pursuit ->   fixation (ibdt:108)
[ 2318]    pursuit ->   fixation (ibdt:108)
[ 2319]    pursuit ->   fixation (ibdt:108)
[ 2320]    pursuit ->   fixation (ibdt:108)
[ 2321]    pursuit ->   fixation (ibdt:108)
[ 2322]    pursuit ->   fixation (ibdt:108)
[ 2323]    pursuit ->   fixation (ibdt:108)
[ 2324]    pursuit ->   fixation (ibdt:108)
[ 2325]    pursuit ->   fixation (ibdt:108)
[ 2326]    pursuit ->   fixation (ibdt:108)
[ 2327]    pursuit ->   fixation (ibdt:108)
[ 2328]    pursuit ->   fixation (ibdt:108)
[ 2329]    pursuit ->   fixation (ibdt:108)
[ 2330]    pursuit ->   fixation (ibdt:108)
[ 2331]    pursuit ->   fixation (ibdt:108)
[ 2332]    pursuit ->   fixation (ibdt:108)
[ 2333]    pursuit ->   fixation (ibdt:108)
[ 2334]    pursuit ->   fixation (ibdt:108)
[ 2335]    pursuit ->   fixation (ibdt:108)
[ 2336]    pursuit ->   fixation (ibdt:108)
[ 2337]    pursuit ->   fixation (ibdt:108)
[ 2338]    pursuit ->   fixation (ibdt:108)
[ 2339]    pursuit ->   fixation (ibdt:108)
[ 2340]    pursuit ->   fixation (ibdt:108)
[ 2341]    pursuit ->   fixation (ibdt:108)
[ 2342]    pursuit ->   fixation (ibdt:108)
[ 2343]    pursuit ->   fixation (ibdt:108)
[ 2344]    pursuit ->   fixation (ibdt:108)
[ 2345]    pursuit ->   fixation (ibdt:108)
[ 2346]    pursuit ->   fixation (ibdt:108)
[ 2347]    pursuit ->   fixation (ibdt:108)
[ 2348]    pursuit ->   fixation (ibdt:108)
[ 2349]    pursuit ->   fixation (ibdt:108)
[ 2350]    pursuit ->   fixation (ibdt:108)
[ 2351]    pursuit ->   fixation (ibdt:108)
[ 2352]    pursuit ->   fixation (ibdt:108)
[ 2353]    pursuit ->   fixation (ibdt:108)
[ 2354]    pursuit ->   fixation (ibdt:108)
[ 2355]    pursuit ->   fixation (ibdt:108)
[ 2356]    pursuit ->   fixation (ibdt:108)
[ 2357]    pursuit ->   fixation (ibdt:108)
[ 2358]    pursuit ->   fixation (ibdt:108)
[ 2359]    pursuit ->   fixation (ibdt:108)
[ 2360]    pursuit ->   fixation (ibdt:108)
[ 2361]    pursuit ->   fixation (ibdt:108)
[ 2362]    pursuit ->   fixation (ibdt:108)
[ 2363]    pursuit ->   fixation (ibdt:108)
[ 2364]    pursuit ->   fixation (ibdt:108)
[ 2365]    pursuit ->   fixation (ibdt:108)
[ 2366]    pursuit ->   fixation (ibdt:108)
[ 2367]    pursuit ->   fixation (ibdt:108)
[ 2368]    pursuit ->   fixation (ibdt:108)
[ 2369]    pursuit ->   fixation (ibdt:108)
[ 2370]    pursuit ->   fixation (ibdt:108)
[ 2371]    pursuit ->   fixation (ibdt:108)
[ 2372]    pursuit ->   fixation (ibdt:108)
[ 2373]    pursuit ->   fixation (ibdt:108)
[ 2374]    pursuit ->   fixation (ibdt:108)
[ 2375]    pursuit ->   fixation (ibdt:108)
[ 2376]    pursuit ->   fixation (ibdt:108)
[ 2377]    pursuit ->   fixation (ibdt:108)
[ 2378]    pursuit ->   fixation (ibdt:108)
[ 2379]    pursuit ->   fixation (ibdt:108)
[ 2380]    pursuit ->   fixation (ibdt:108)
[ 2381]    pursuit ->   fixation (ibdt:108)
[ 2382]    pursuit ->   fixation (ibdt:108)
[ 2383]    pursuit ->   fixation (ibdt:108)
[ 2384]    pursuit ->   fixation (ibdt:108)
[ 2385]    pursuit ->   fixation (ibdt:108)
[ 2386]    pursuit ->   fixation (ibdt:108)
[ 2387]    pursuit ->   fixation (ibdt:108)
[ 2388]    pursuit ->   fixation (ibdt:108)
[ 2389]    pursuit ->   fixation (ibdt:108)
[ 2390]    pursuit ->   fixation (ibdt:108)
[ 2391]    saccade ->   fixation (ibdt:108)
[ 2393]    saccade ->    pursuit (ibdt:108)
[ 2394]    saccade ->    pursuit (ibdt:108)
[ 2404]    saccade ->    pursuit (ibdt:108)
[ 2405]    saccade ->   fixation (ibdt:108)
[ 2406]    saccade ->    pursuit (ibdt:108)
[ 2408]   fixation ->    pursuit (ibdt:108)
[ 2494]    saccade ->   fixation (ibdt:108)
[ 2495]    saccade ->   fixation (ibdt:108)
[ 2500]    saccade ->   fixation (ibdt:108)
[ 2501]    saccade ->   fixation (ibdt:108)
[ 2502]    saccade ->   fixation (ibdt:108)
[ 2538]    saccade ->    pursuit (ibdt:108)
[ 2539]    saccade ->    pursuit (ibdt:108)
[ 2540]    saccade ->    pursuit (ibdt:108)
[ 2541]    saccade ->    pursuit (ibdt:108)
[ 2542]    saccade ->    pursuit (ibdt:108)
[ 2543]    saccade ->    pursuit (ibdt:108)
[ 2544]    saccade ->    pursuit (ibdt:108)
[ 2545]    saccade ->    pursuit (ibdt:108)
[ 2546]    saccade ->    pursuit (ibdt:108)
[ 2547]    saccade ->   fixation (ibdt:108)
[ 2548]    saccade ->   fixation (ibdt:108)
[ 2549]    saccade ->   fixation (ibdt:108)
[ 2552]   fixation ->    pursuit (ibdt:108)
[ 2606]    saccade ->   fixation (ibdt:108)
[ 2607]    saccade ->   fixation (ibdt:108)
[ 2608]    saccade ->   fixation (ibdt:108)
[ 2609]    saccade ->    pursuit (ibdt:108)
[ 2610]    saccade ->    pursuit (ibdt:108)
[ 2611]    saccade ->    pursuit (ibdt:108)
[ 2612]    saccade ->   fixation (ibdt:108)
[ 2613]    saccade ->   fixation (ibdt:108)
[ 2614]    saccade ->   fixation (ibdt:108)
[ 2694]    saccade ->   fixation (ibdt:108)
[ 2767]    saccade ->   fixation (ibdt:108)
[ 2768]    saccade ->   fixation (ibdt:108)
[ 2774]    saccade ->   fixation (ibdt:108)
[ 2813]    saccade ->    pursuit (ibdt:108)
[ 2814]    saccade ->    pursuit (ibdt:108)
[ 2815]    saccade ->    pursuit (ibdt:108)
[ 2816]    saccade ->    pursuit (ibdt:108)
[ 2817]    saccade ->   fixation (ibdt:108)
[ 2818]    saccade ->   fixation (ibdt:108)
[ 2820]   fixation ->    pursuit (ibdt:108)
[ 2849]    saccade ->   fixation (ibdt:108)
[ 2850]    saccade ->    pursuit (ibdt:108)
[ 2851]    saccade ->    pursuit (ibdt:108)
[ 2852]    saccade ->    pursuit (ibdt:108)
[ 2853]    saccade ->    pursuit (ibdt:108)
[ 2854]    saccade ->    pursuit (ibdt:108)
[ 2855]    saccade ->    pursuit (ibdt:108)
[ 2856]    saccade ->    pursuit (ibdt:108)
[ 2857]    saccade ->    pursuit (ibdt:108)
[ 2858]    saccade ->    pursuit (ibdt:108)
[ 2859]    saccade ->    pursuit (ibdt:108)
[ 2860]    saccade ->    pursuit (ibdt:108)
[ 2861]    saccade ->    pursuit (ibdt:108)
[ 2862]    saccade ->    pursuit (ibdt:108)
[ 2863]    saccade ->    pursuit (ibdt:108)
[ 2864]    saccade ->    pursuit (ibdt:108)
[ 2865]    saccade ->   fixation (ibdt:108)
[ 2866]    saccade ->   fixation (ibdt:108)
[ 2867]    saccade ->   fixation (ibdt:108)
[ 2868]    saccade ->   fixation (ibdt:108)
[ 2869]    saccade ->    pursuit (ibdt:108)
[ 2870]    saccade ->    pursuit (ibdt:108)
[ 2900]   fixation ->    pursuit (ibdt:108)
[ 2901]   fixation ->    pursuit (ibdt:108)
[ 2902]   fixation ->    pursuit (ibdt:108)
[ 2903]   fixation ->    pursuit (ibdt:108)
[ 2904]   fixation ->    pursuit (ibdt:108)
[ 2905]   fixation ->    pursuit (ibdt:108)
[ 2906]   fixation ->    pursuit (ibdt:108)
[ 2907]   fixation ->    pursuit (ibdt:108)
[ 2908]   fixation ->    pursuit (ibdt:108)
[ 2909]   fixation ->    pursuit (ibdt:108)
[ 2910]   fixation ->    pursuit (ibdt:108)
[ 2911]   fixation ->    pursuit (ibdt:108)
[ 2912]   fixation ->    pursuit (ibdt:108)
[ 2913]   fixation ->    pursuit (ibdt:108)
[ 2914]   fixation ->    pursuit (ibdt:108)
[ 2915]   fixation ->    pursuit (ibdt:108)
[ 2916]   fixation ->    pursuit (ibdt:108)
[ 2917]   fixation ->    pursuit (ibdt:108)
[ 2918]   fixation ->    pursuit (ibdt:108)
[ 2919]   fixation ->    pursuit (ibdt:108)
[ 2920]   fixation ->    pursuit (ibdt:108)
[ 2921]   fixation ->    pursuit (ibdt:108)
[ 2922]   fixation ->    pursuit (ibdt:108)
[ 2923]   fixation ->    pursuit (ibdt:108)
[ 2924]   fixation ->    pursuit (ibdt:108)
[ 2925]   fixation ->    pursuit (ibdt:108)
[ 2926]   fixation ->    pursuit (ibdt:108)
[ 2927]   fixation ->    pursuit (ibdt:108)
[ 2928]   fixation ->    pursuit (ibdt:108)
[ 2929]   fixation ->    pursuit (ibdt:108)
[ 2930]   fixation ->    pursuit (ibdt:108)
[ 2931]   fixation ->    pursuit (ibdt:108)
[ 2932]   fixation ->    pursuit (ibdt:108)
[ 2933]   fixation ->    pursuit (ibdt:108)
[ 2934]   fixation ->    pursuit (ibdt:108)
[ 2935]   fixation ->    pursuit (ibdt:108)
[ 2936]   fixation ->    pursuit (ibdt:108)
[ 2937]   fixation ->    pursuit (ibdt:108)
[ 2938]   fixation ->    pursuit (ibdt:108)
[ 2939]   fixation ->    pursuit (ibdt:108)
[ 2940]   fixation ->    pursuit (ibdt:108)
[ 2941]   fixation ->    pursuit (ibdt:108)
[ 2979]    saccade ->   fixation (ibdt:108)
[ 2980]    saccade ->   fixation (ibdt:108)
[ 2984]    saccade ->   fixation (ibdt:108)
[ 3017]    saccade ->   fixation (ibdt:108)
[ 3019]    saccade ->    pursuit (ibdt:108)
[ 3020]    saccade ->    pursuit (ibdt:108)
[ 3021]    saccade ->    pursuit (ibdt:108)
[ 3022]    saccade ->    pursuit (ibdt:108)
[ 3023]    saccade ->    pursuit (ibdt:108)
[ 3024]    saccade ->    pursuit (ibdt:108)
[ 3025]    saccade ->    pursuit (ibdt:108)
[ 3026]    saccade ->    pursuit (ibdt:108)
[ 3027]    saccade ->    pursuit (ibdt:108)
[ 3028]    saccade ->    pursuit (ibdt:108)
[ 3029]    saccade ->   fixation (ibdt:108)
[ 3104]    saccade ->   fixation (ibdt:108)
[ 3105]    saccade ->    pursuit (ibdt:108)
[ 3106]    saccade ->    pursuit (ibdt:108)
[ 3107]    saccade ->    pursuit (ibdt:108)
[ 3108]    saccade ->   fixation (ibdt:108)
[ 3271]   fixation ->    saccade (ibdt:108)
[ 3415]   fixation ->    saccade (ibdt:108)
[ 3469]    saccade ->   fixation (ibdt:108)
[ 3470]    saccade ->   fixation (ibdt:108)
[ 3471]    saccade ->    pursuit (ibdt:108)
[ 3472]    saccade ->    pursuit (ibdt:108)
[ 3473]    saccade ->   fixation (ibdt:108)
[ 3474]    saccade ->   fixation (ibdt:108)
[ 3475]    saccade ->   fixation (ibdt:108)
[ 3476]    saccade ->   fixation (ibdt:108)
[ 3556]    saccade ->   fixation (ibdt:108)
[ 3557]    saccade ->    pursuit (ibdt:108)
[ 3558]    saccade ->    pursuit (ibdt:108)
[ 3559]    saccade ->    pursuit (ibdt:108)
[ 3560]    saccade ->    pursuit (ibdt:108)
[ 3561]    saccade ->    pursuit (ibdt:108)
[ 3562]    saccade ->   fixation (ibdt:108)
[ 3730]    saccade ->   fixation (ibdt:108)
[ 3736]    saccade ->   fixation (ibdt:108)
[ 3737]    saccade ->   fixation (ibdt:108)
[ 3791]    saccade ->   fixation (ibdt:108)
[ 3792]    saccade ->   fixation (ibdt:108)
[ 3793]    saccade ->    pursuit (ibdt:108)
[ 3794]    saccade ->    pursuit (ibdt:108)
[ 3795]    saccade ->   fixation (ibdt:108)
[ 3796]    saccade ->   fixation (ibdt:108)
[ 3993]    saccade ->   fixation (ibdt:108)
[ 3994]    saccade ->   fixation (ibdt:108)
[ 3995]    saccade ->   fixation (ibdt:108)
[ 3997]    saccade ->   fixation (ibdt:108)
[ 3998]    pursuit ->   fixation (ibdt:108)
[ 3999]    pursuit ->   fixation (ibdt:108)
[ 4000]    pursuit ->   fixation (ibdt:108)
[ 4001]    pursuit ->   fixation (ibdt:108)
[ 4002]    pursuit ->   fixation (ibdt:108)
[ 4003]    pursuit ->   fixation (ibdt:108)
[ 4004]    pursuit ->   fixation (ibdt:108)
[ 4005]    pursuit ->   fixation (ibdt:108)
[ 4006]    pursuit ->   fixation (ibdt:108)
[ 4007]    pursuit ->   fixation (ibdt:108)
[ 4008]    pursuit ->   fixation (ibdt:108)
[ 4009]    pursuit ->   fixation (ibdt:108)
[ 4010]    pursuit ->   fixation (ibdt:108)
[ 4011]    pursuit ->   fixation (ibdt:108)
[ 4012]    pursuit ->   fixation (ibdt:108)
[ 4013]    pursuit ->   fixation (ibdt:108)
[ 4014]    pursuit ->   fixation (ibdt:108)
[ 4015]    pursuit ->   fixation (ibdt:108)
[ 4016]    pursuit ->   fixation (ibdt:108)
[ 4017]    pursuit ->   fixation (ibdt:108)
[ 4018]    pursuit ->   fixation (ibdt:108)
[ 4019]    pursuit ->   fixation (ibdt:108)
[ 4020]    pursuit ->   fixation (ibdt:108)
[ 4021]    pursuit ->   fixation (ibdt:108)
[ 4022]    pursuit ->   fixation (ibdt:108)
[ 4023]    pursuit ->   fixation (ibdt:108)
[ 4024]    pursuit ->   fixation (ibdt:108)
[ 4025]    pursuit ->   fixation (ibdt:108)
[ 4026]    pursuit ->   fixation (ibdt:108)
[ 4027]    pursuit ->   fixation (ibdt:108)
[ 4028]    pursuit ->   fixation (ibdt:108)
[ 4029]    pursuit ->   fixation (ibdt:108)
[ 4030]    pursuit ->   fixation (ibdt:108)
[ 4031]    pursuit ->   fixation (ibdt:108)
[ 4032]    pursuit ->   fixation (ibdt:108)
[ 4033]    pursuit ->   fixation (ibdt:108)
[ 4034]    pursuit ->   fixation (ibdt:108)
[ 4035]    pursuit ->   fixation (ibdt:108)
[ 4036]    pursuit ->   fixation (ibdt:108)
[ 4037]    pursuit ->   fixation (ibdt:108)
[ 4038]    pursuit ->   fixation (ibdt:108)
[ 4039]    pursuit ->   fixation (ibdt:108)
[ 4040]    pursuit ->   fixation (ibdt:108)
[ 4041]    pursuit ->   fixation (ibdt:108)
[ 4042]    pursuit ->   fixation (ibdt:108)
[ 4043]    pursuit ->   fixation (ibdt:108)
[ 4044]    pursuit ->   fixation (ibdt:108)
[ 4045]    pursuit ->   fixation (ibdt:108)
[ 4046]    pursuit ->   fixation (ibdt:108)
[ 4047]    pursuit ->   fixation (ibdt:108)
[ 4048]    pursuit ->   fixation (ibdt:108)
[ 4049]    pursuit ->   fixation (ibdt:108)
[ 4050]    pursuit ->   fixation (ibdt:108)
[ 4051]    pursuit ->   fixation (ibdt:108)
[ 4052]    pursuit ->   fixation (ibdt:108)
[ 4053]    pursuit ->   fixation (ibdt:108)
[ 4054]    pursuit ->   fixation (ibdt:108)
[ 4055]    pursuit ->   fixation (ibdt:108)
[ 4056]    pursuit ->   fixation (ibdt:108)
[ 4057]    pursuit ->   fixation (ibdt:108)
[ 4058]    pursuit ->   fixation (ibdt:108)
[ 4059]    pursuit ->   fixation (ibdt:108)
[ 4060]    pursuit ->   fixation (ibdt:108)
[ 4061]    pursuit ->   fixation (ibdt:108)
[ 4062]    pursuit ->   fixation (ibdt:108)
[ 4063]    pursuit ->   fixation (ibdt:108)
[ 4064]    pursuit ->   fixation (ibdt:108)
[ 4065]    pursuit ->   fixation (ibdt:108)
[ 4066]    pursuit ->   fixation (ibdt:108)
[ 4067]    pursuit ->   fixation (ibdt:108)
[ 4068]    pursuit ->   fixation (ibdt:108)
[ 4069]    pursuit ->   fixation (ibdt:108)
[ 4070]    pursuit ->   fixation (ibdt:108)
[ 4071]    pursuit ->   fixation (ibdt:108)
[ 4072]    pursuit ->   fixation (ibdt:108)
[ 4073]    pursuit ->   fixation (ibdt:108)
[ 4074]    pursuit ->   fixation (ibdt:108)
[ 4075]    pursuit ->   fixation (ibdt:108)
[ 4076]    pursuit ->   fixation (ibdt:108)
[ 4077]    pursuit ->   fixation (ibdt:108)
[ 4078]    pursuit ->   fixation (ibdt:108)
[ 4079]    pursuit ->   fixation (ibdt:108)
[ 4080]    pursuit ->   fixation (ibdt:108)
[ 4081]    pursuit ->   fixation (ibdt:108)
[ 4082]    pursuit ->   fixation (ibdt:108)
[ 4083]    pursuit ->   fixation (ibdt:108)
[ 4084]    pursuit ->   fixation (ibdt:108)
[ 4085]    pursuit ->   fixation (ibdt:108)
[ 4086]    pursuit ->   fixation (ibdt:108)
[ 4087]    pursuit ->   fixation (ibdt:108)
[ 4088]    pursuit ->   fixation (ibdt:108)
[ 4089]    pursuit ->   fixation (ibdt:108)
[ 4090]    pursuit ->   fixation (ibdt:108)
[ 4091]    pursuit ->   fixation (ibdt:108)
[ 4092]    pursuit ->   fixation (ibdt:108)
[ 4093]    pursuit ->   fixation (ibdt:108)
[ 4094]    pursuit ->   fixation (ibdt:108)
[ 4095]    pursuit ->   fixation (ibdt:108)
[ 4096]    pursuit ->   fixation (ibdt:108)
[ 4097]    pursuit ->   fixation (ibdt:108)
[ 4098]    pursuit ->   fixation (ibdt:108)
[ 4099]    pursuit ->   fixation (ibdt:108)
[ 4100]    pursuit ->   fixation (ibdt:108)
[ 4101]    pursuit ->   fixation (ibdt:108)
[ 4102]    pursuit ->   fixation (ibdt:108)
[ 4103]    pursuit ->   fixation (ibdt:108)
[ 4104]    pursuit ->   fixation (ibdt:108)
[ 4105]    pursuit ->   fixation (ibdt:108)
[ 4106]    pursuit ->   fixation (ibdt:108)
[ 4107]    pursuit ->   fixation (ibdt:108)
[ 4108]    pursuit ->   fixation (ibdt:108)
[ 4109]    pursuit ->   fixation (ibdt:108)
[ 4110]    pursuit ->   fixation (ibdt:108)
[ 4111]    pursuit ->   fixation (ibdt:108)
[ 4112]    pursuit ->   fixation (ibdt:108)
[ 4113]    pursuit ->   fixation (ibdt:108)
[ 4114]    pursuit ->   fixation (ibdt:108)
[ 4115]    pursuit ->   fixation (ibdt:108)
[ 4116]    pursuit ->   fixation (ibdt:108)
[ 4117]    pursuit ->   fixation (ibdt:108)
[ 4118]    pursuit ->   fixation (ibdt:108)
[ 4119]    pursuit ->   fixation (ibdt:108)
[ 4120]    pursuit ->   fixation (ibdt:108)
[ 4121]    pursuit ->   fixation (ibdt:108)
[ 4122]    pursuit ->   fixation (ibdt:108)
[ 4123]    pursuit ->   fixation (ibdt:108)
[ 4124]    pursuit ->   fixation (ibdt:108)
[ 4125]    pursuit ->   fixation (ibdt:108)
[ 4126]    pursuit ->   fixation (ibdt:108)
[ 4127]    pursuit ->   fixation (ibdt:108)
[ 4128]    pursuit ->   fixation (ibdt:108)
[ 4129]    pursuit ->   fixation (ibdt:108)
[ 4130]    pursuit ->   fixation (ibdt:108)
[ 4131]    pursuit ->   fixation (ibdt:108)
[ 4132]    pursuit ->   fixation (ibdt:108)
[ 4133]    pursuit ->   fixation (ibdt:108)
[ 4134]    pursuit ->   fixation (ibdt:108)
[ 4135]    pursuit ->   fixation (ibdt:108)
[ 4136]    pursuit ->   fixation (ibdt:108)
[ 4137]    pursuit ->   fixation (ibdt:108)
[ 4138]    pursuit ->   fixation (ibdt:108)
[ 4139]    pursuit ->   fixation (ibdt:108)
[ 4140]    pursuit ->   fixation (ibdt:108)
[ 4141]    pursuit ->   fixation (ibdt:108)
[ 4142]    pursuit ->   fixation (ibdt:108)
[ 4143]    pursuit ->   fixation (ibdt:108)
[ 4144]    pursuit ->   fixation (ibdt:108)
[ 4145]    pursuit ->   fixation (ibdt:108)
[ 4146]    pursuit ->   fixation (ibdt:108)
[ 4147]    pursuit ->   fixation (ibdt:108)
[ 4148]    pursuit ->   fixation (ibdt:108)
[ 4149]    pursuit ->   fixation (ibdt:108)
[ 4150]    pursuit ->   fixation (ibdt:108)
[ 4151]    pursuit ->   fixation (ibdt:108)
[ 4152]    pursuit ->   fixation (ibdt:108)
[ 4153]    pursuit ->   fixation (ibdt:108)
[ 4154]    pursuit ->   fixation (ibdt:108)
[ 4155]    pursuit ->   fixation (ibdt:108)
[ 4156]    pursuit ->   fixation (ibdt:108)
[ 4157]    pursuit ->   fixation (ibdt:108)
[ 4158]    pursuit ->   fixation (ibdt:108)
[ 4159]    pursuit ->   fixation (ibdt:108)
[ 4160]    pursuit ->   fixation (ibdt:108)
[ 4161]    pursuit ->   fixation (ibdt:108)
[ 4162]    pursuit ->   fixation (ibdt:108)
[ 4163]    pursuit ->   fixation (ibdt:108)
[ 4164]    pursuit ->   fixation (ibdt:108)
[ 4165]    pursuit ->   fixation (ibdt:108)
[ 4166]    pursuit ->   fixation (ibdt:108)
[ 4167]    pursuit ->   fixation (ibdt:108)
[ 4168]    pursuit ->   fixation (ibdt:108)
[ 4169]    pursuit ->   fixation (ibdt:108)
[ 4170]    pursuit ->   fixation (ibdt:108)
[ 4171]    pursuit ->   fixation (ibdt:108)
[ 4172]    pursuit ->   fixation (ibdt:108)
[ 4173]    pursuit ->   fixation (ibdt:108)
[ 4174]    pursuit ->   fixation (ibdt:108)
[ 4175]    pursuit ->   fixation (ibdt:108)
[ 4176]    pursuit ->   fixation (ibdt:108)
[ 4177]    pursuit ->   fixation (ibdt:108)
[ 4178]    pursuit ->   fixation (ibdt:108)
[ 4179]    pursuit ->   fixation (ibdt:108)
[ 4180]    pursuit ->   fixation (ibdt:108)
[ 4181]    pursuit ->   fixation (ibdt:108)
[ 4182]    pursuit ->   fixation (ibdt:108)
[ 4183]    pursuit ->   fixation (ibdt:108)
[ 4184]    pursuit ->   fixation (ibdt:108)
[ 4185]    pursuit ->   fixation (ibdt:108)
[ 4186]    pursuit ->   fixation (ibdt:108)
[ 4187]    pursuit ->   fixation (ibdt:108)
[ 4188]    pursuit ->   fixation (ibdt:108)
[ 4189]    pursuit ->   fixation (ibdt:108)
[ 4190]    pursuit ->   fixation (ibdt:108)
[ 4191]    pursuit ->   fixation (ibdt:108)
[ 4192]    pursuit ->   fixation (ibdt:108)
[ 4193]    pursuit ->   fixation (ibdt:108)
[ 4194]    pursuit ->   fixation (ibdt:108)
[ 4195]    pursuit ->   fixation (ibdt:108)
[ 4196]    pursuit ->   fixation (ibdt:108)
[ 4197]    pursuit ->   fixation (ibdt:108)
[ 4198]    pursuit ->   fixation (ibdt:108)
[ 4199]    pursuit ->   fixation (ibdt:108)
[ 4200]    pursuit ->   fixation (ibdt:108)
[ 4201]    pursuit ->   fixation (ibdt:108)
[ 4202]    pursuit ->   fixation (ibdt:108)
[ 4203]    pursuit ->   fixation (ibdt:108)
[ 4204]    pursuit ->   fixation (ibdt:108)
[ 4205]    pursuit ->   fixation (ibdt:108)
[ 4206]    pursuit ->   fixation (ibdt:108)
[ 4207]    pursuit ->   fixation (ibdt:108)
[ 4208]    pursuit ->   fixation (ibdt:108)
[ 4209]    pursuit ->   fixation (ibdt:108)
[ 4210]    pursuit ->   fixation (ibdt:108)
[ 4211]    pursuit ->   fixation (ibdt:108)
[ 4212]    pursuit ->   fixation (ibdt:108)
[ 4213]    pursuit ->   fixation (ibdt:108)
[ 4214]    pursuit ->   fixation (ibdt:108)
[ 4215]    pursuit ->   fixation (ibdt:108)
