[  127]   fixation ->    saccade (ibdt:108)
[ 3911]    pursuit ->   fixation (ibdt:108)
[ 3912]    pursuit ->   fixation (ibdt:108)
[ 3913]    pursuit ->   fixation (ibdt:108)
[ 3914]    pursuit ->   fixation (ibdt:108)
[ 3915]    pursuit ->   fixation (ibdt:108)
[ 3916]    pursuit ->   fixation (ibdt:108)
[ 3917]    pursuit ->   fixation (ibdt:108)
[ 3918]    pursuit ->   fixation (ibdt:108)
[ 3919]    pursuit ->   fixation (ibdt:108)
[ 3920]    pursuit ->   fixation (ibdt:108)
[ 3921]    saccade ->   fixation (ibdt:108)
[ 3922]    saccade ->   fixation (ibdt:108)
[ 3923]    saccade ->   fixation (ibdt:108)
[ 3928]    saccade ->   fixation (ibdt:108)
[ 3929]    saccade ->   fixation (ibdt:108)
[ 3930]    saccade ->   fixation (ibdt:108)
[ 3931]    saccade ->   fixation (ibdt:108)
[ 3932]    saccade ->   fixation (ibdt:108)
[ 3933]    saccade ->   fixation (ibdt:108)
[ 4004]    saccade ->   fixation (ibdt:108)
[ 4005]    saccade ->   fixation (ibdt:108)
[ 4006]    saccade ->   fixation (ibdt:108)
[ 4007]    saccade ->   fixation (ibdt:108)
[ 4008]    saccade ->   fixation (ibdt:108)
[ 4009]    saccade ->   fixation (ibdt:108)
[ 4010]    saccade ->   fixation (ibdt:108)
[ 4011]    saccade ->   fixation (ibdt:108)
[ 4012]    saccade ->   fixation (ibdt:108)
[ 4013]    pursuit ->   fixation (ibdt:108)
[ 4014]    pursuit ->   fixation (ibdt:108)
[ 4015]    pursuit ->   fixation (ibdt:108)
[ 4016]    pursuit ->   fixation (ibdt:108)
[ 4017]    pursuit ->   fixation (ibdt:108)
[ 4018]    pursuit ->   fixation (ibdt:108)
[ 4019]    pursuit ->   fixation (ibdt:108)
[ 4020]    pursuit ->   fixation (ibdt:108)
[ 4021]    pursuit ->   fixation (ibdt:108)
[ 4022]    pursuit ->   fixation (ibdt:108)
[ 4023]    pursuit ->   fixation (ibdt:108)
[ 4024]    pursuit ->   fixation (ibdt:108)
[ 4025]    pursuit ->   fixation (ibdt:108)
[ 4026]    pursuit ->   fixation (ibdt:108)
[ 4027]    pursuit ->   fixation (ibdt:108)
[ 4028]    pursuit ->   fixation (ibdt:108)
[ 4029]    pursuit ->   fixation (ibdt:108)
[ 4030]    pursuit ->   fixation (ibdt:108)
[ 4031]    pursuit ->   fixation (ibdt:108)
[ 4032]    pursuit ->   fixation (ibdt:108)
[ 4033]    pursuit ->   fixation (ibdt:108)
[ 4034]    pursuit ->   fixation (ibdt:108)
[ 4035]    pursuit ->   fixation (ibdt:108)
[ 4036]    pursuit ->   fixation (ibdt:108)
[ 4037]    pursuit ->   fixation (ibdt:108)
[ 4038]    pursuit ->   fixation (ibdt:108)
[ 4039]    pursuit ->   fixation (ibdt:108)
[ 4040]    pursuit ->   fixation (ibdt:108)
[ 4041]    pursuit ->   fixation (ibdt:108)
[ 4042]    pursuit ->   fixation (ibdt:108)
[ 4043]    pursuit ->   fixation (ibdt:108)
[ 4044]    pursuit ->   fixation (ibdt:108)
[ 4045]    pursuit ->   fixation (ibdt:108)
[ 4046]    pursuit ->   fixation (ibdt:108)
[ 4047]    pursuit ->   fixation (ibdt:108)
[ 4048]    pursuit ->   fixation (ibdt:108)
[ 4049]    pursuit ->   fixation (ibdt:108)
[ 4050]    pursuit ->   fixation (ibdt:108)
[ 4051]    pursuit ->   fixation (ibdt:108)
[ 4052]    pursuit ->   fixation (ibdt:108)
[ 4053]    pursuit ->   fixation (ibdt:108)
[ 4054]    pursuit ->   fixation (ibdt:108)
[ 4055]    pursuit ->   fixation (ibdt:108)
[ 4056]    pursuit ->   fixation (ibdt:108)
[ 4057]    pursuit ->   fixation (ibdt:108)
[ 4058]    pursuit ->   fixation (ibdt:108)
[ 4059]    pursuit ->   fixation (ibdt:108)
[ 4060]    pursuit ->   fixation (ibdt:108)
[ 4061]    pursuit ->   fixation (ibdt:108)
[ 4062]    pursuit ->   fixation (ibdt:108)
[ 4063]    pursuit ->   fixation (ibdt:108)
[ 4064]    pursuit ->   fixation (ibdt:108)
[ 4065]    pursuit ->   fixation (ibdt:108)
[ 4066]    pursuit ->   fixation (ibdt:108)
[ 4067]    pursuit ->   fixation (ibdt:108)
[ 4068]    pursuit ->   fixation (ibdt:108)
[ 4069]    pursuit ->   fixation (ibdt:108)
[ 4070]    pursuit ->   fixation (ibdt:108)
[ 4071]    pursuit ->   fixation (ibdt:108)
[ 4072]    pursuit ->   fixation (ibdt:108)
[ 4073]    pursuit ->   fixation (ibdt:108)
[ 4074]    pursuit ->   fixation (ibdt:108)
[ 4075]    pursuit ->   fixation (ibdt:108)
[ 4076]    pursuit ->   fixation (ibdt:108)
[ 4077]    pursuit ->   fixation (ibdt:108)
[ 4078]    pursuit ->   fixation (ibdt:108)
[ 4079]    pursuit ->   fixation (ibdt:108)
[ 4080]    pursuit ->   fixation (ibdt:108)
[ 4081]    pursuit ->   fixation (ibdt:108)
[ 4082]    pursuit ->   fixation (ibdt:108)
[ 4083]    pursuit ->   fixation (ibdt:108)
[ 4084]    pursuit ->   fixation (ibdt:108)
[ 4085]    pursuit ->   fixation (ibdt:108)
[ 4086]    pursuit ->   fixation (ibdt:108)
[ 4087]    pursuit ->   fixation (ibdt:108)
[ 4088]    pursuit ->   fixation (ibdt:108)
[ 4089]    pursuit ->   fixation (ibdt:108)
[ 4090]    pursuit ->   fixation (ibdt:108)
[ 4091]    pursuit ->   fixation (ibdt:108)
[ 4092]    pursuit ->   fixation (ibdt:108)
[ 4093]    pursuit ->   fixation (ibdt:108)
[ 4094]    pursuit ->   fixation (ibdt:108)
[ 4095]    pursuit ->   fixation (ibdt:108)
[ 4096]    pursuit ->   fixation (ibdt:108)
[ 4097]    pursuit ->   fixation (ibdt:108)
[ 4098]    pursuit ->   fixation (ibdt:108)
[ 4099]    pursuit ->   fixation (ibdt:108)
[ 4100]    pursuit ->   fixation (ibdt:108)
[ 4101]    pursuit ->   fixation (ibdt:108)
[ 4102]    pursuit ->   fixation (ibdt:108)
[ 4103]    pursuit ->   fixation (ibdt:108)
[ 4104]    pursuit ->   fixation (ibdt:108)
[ 4105]    pursuit ->   fixation (ibdt:108)
[ 4106]    pursuit ->   fixation (ibdt:108)
[ 4107]    pursuit ->   fixation (ibdt:108)
[ 4108]    pursuit ->   fixation (ibdt:108)
[ 4109]    pursuit ->   fixation (ibdt:108)
[ 4110]    pursuit ->   fixation (ibdt:108)
[ 4111]    pursuit ->   fixation (ibdt:108)
[ 4112]    pursuit ->   fixation (ibdt:108)
[ 4113]    pursuit ->   fixation (ibdt:108)
[ 4114]    pursuit ->   fixation (ibdt:108)
[ 4115]    pursuit ->   fixation (ibdt:108)
[ 4116]    pursuit ->   fixation (ibdt:108)
[ 4117]    pursuit ->   fixation (ibdt:108)
[ 4118]    pursuit ->   fixation (ibdt:108)
[ 4119]    pursuit ->   fixation (ibdt:108)
[ 4120]    pursuit ->   fixation (ibdt:108)
[ 4121]    pursuit ->   fixation (ibdt:108)
[ 4122]    pursuit ->   fixation (ibdt:108)
[ 4123]    pursuit ->   fixation (ibdt:108)
[ 4124]    pursuit ->   fixation (ibdt:108)
[ 4125]    pursuit ->   fixation (ibdt:108)
[ 4126]    pursuit ->   fixation (ibdt:108)
[ 4127]    pursuit ->   fixation (ibdt:108)
[ 4128]    pursuit ->   fixation (ibdt:108)
[ 4129]    pursuit ->   fixation (ibdt:108)
[ 4130]    pursuit ->   fixation (ibdt:108)
[ 4131]    saccade ->   fixation (ibdt:108)
[ 4132]    saccade ->   fixation (ibdt:108)
[ 4133]    saccade ->    pursuit (ibdt:108)
[ 4140]    saccade ->    pursuit (ibdt:108)
[ 4141]    saccade ->    pursuit (ibdt:108)
[ 4142]    saccade ->    pursuit (ibdt:108)
[ 4143]   fixation ->    pursuit (ibdt:108)
[ 4144]   fixation ->    pursuit (ibdt:108)
[ 4145]   fixation ->    pursuit (ibdt:108)
[ 4146]   fixation ->    pursuit (ibdt:108)
[ 4147]   fixation ->    pursuit (ibdt:108)
[ 4148]   fixation ->    pursuit (ibdt:108)
[ 4149]   fixation ->    pursuit (ibdt:108)
[ 4150]   fixation ->    pursuit (ibdt:108)
[ 4151]   fixation ->    pursuit (ibdt:108)
[ 4152]   fixation ->    pursuit (ibdt:108)
[ 4154]   fixation ->    pursuit (ibdt:108)
[ 4193]    saccade ->   fixation (ibdt:108)
[ 4194]    saccade ->   fixation (ibdt:108)
[ 4195]    saccade ->   fixation (ibdt:108)
[ 4203]    saccade ->   fixation (ibdt:108)
[ 4204]    saccade ->   fixation (ibdt:108)
[ 4205]    saccade ->   fixation (ibdt:108)
[ 4206]    saccade ->   fixation (ibdt:108)
[ 4259]    saccade ->   fixation (ibdt:108)
[ 4260]    saccade ->   fixation (ibdt:108)
[ 4262]    saccade ->   fixation (ibdt:108)
[ 4263]    saccade ->   fixation (ibdt:108)
[ 4264]    saccade ->   fixation (ibdt:108)
[ 4388]    saccade ->   fixation (ibdt:108)
[ 4389]    saccade ->   fixation (ibdt:108)
[ 4390]    saccade ->   fixation (ibdt:108)
[ 4391]    saccade ->   fixation (ibdt:108)
[ 4392]    saccade ->   fixation (ibdt:108)
[ 4393]    saccade ->   fixation (ibdt:108)
[ 4394]    saccade ->   fixation (ibdt:108)
[ 4395]    saccade ->   fixation (ibdt:108)
[ 4396]    saccade ->   fixation (ibdt:108)
[ 4397]    saccade ->   fixation (ibdt:108)
[ 4398]    pursuit ->   fixation (ibdt:108)
[ 4399]    pursuit ->   fixation (ibdt:108)
[ 4400]    pursuit ->   fixation (ibdt:108)
[ 4401]    pursuit ->   fixation (ibdt:108)
[ 4402]    pursuit ->   fixation (ibdt:108)
[ 4403]    pursuit ->   fixation (ibdt:108)
[ 4404]    pursuit ->   fixation (ibdt:108)
[ 4405]    pursuit ->   fixation (ibdt:108)
[ 4406]    pursuit ->   fixation (ibdt:108)
[ 4407]    pursuit ->   fixation (ibdt:108)
[ 4408]    pursuit ->   fixation (ibdt:108)
[ 4409]    pursuit ->   fixation (ibdt:108)
[ 4410]    pursuit ->   fixation (ibdt:108)
[ 4411]    pursuit ->   fixation (ibdt:108)
[ 4412]    pursuit ->   fixation (ibdt:108)
[ 4413]    pursuit ->   fixation (ibdt:108)
[ 4414]    pursuit ->   fixation (ibdt:108)
[ 4415]    pursuit ->   fixation (ibdt:108)
[ 4416]    pursuit ->   fixation (ibdt:108)
[ 4417]    pursuit ->   fixation (ibdt:108)
[ 4418]    pursuit ->   fixation (ibdt:108)
[ 4419]    pursuit ->   fixation (ibdt:108)
[ 4420]    pursuit ->   fixation (ibdt:108)
[ 4421]    pursuit ->   fixation (ibdt:108)
[ 4422]    pursuit ->   fixation (ibdt:108)
[ 4423]    pursuit ->   fixation (ibdt:108)
[ 4424]    pursuit ->   fixation (ibdt:108)
[ 4425]    pursuit ->   fixation (ibdt:108)
[ 4426]    pursuit ->   fixation (ibdt:108)
[ 4427]    pursuit ->   fixation (ibdt:108)
[ 4428]    pursuit ->   fixation (ibdt:108)
[ 4429]    pursuit ->   fixation (ibdt:108)
[ 4430]    pursuit ->   fixation (ibdt:108)
[ 4431]    pursuit ->   fixation (ibdt:108)
[ 4432]    pursuit ->   fixation (ibdt:108)
[ 4433]    pursuit ->   fixation (ibdt:108)
[ 4434]    pursuit ->   fixation (ibdt:108)
[ 4435]    pursuit ->   fixation (ibdt:108)
[ 4436]    pursuit ->   fixation (ibdt:108)
[ 4437]    pursuit ->   fixation (ibdt:108)
[ 4438]    pursuit ->   fixation (ibdt:108)
[ 4439]    pursuit ->   fixation (ibdt:108)
[ 4440]    pursuit ->   fixation (ibdt:108)
[ 4441]    pursuit ->   fixation (ibdt:108)
[ 4442]    pursuit ->   fixation (ibdt:108)
[ 4443]    pursuit ->   fixation (ibdt:108)
[ 4444]    pursuit ->   fixation (ibdt:108)
[ 4445]    pursuit ->   fixation (ibdt:108)
[ 4446]    pursuit ->   fixation (ibdt:108)
[ 4447]    pursuit ->   fixation (ibdt:108)
[ 4448]    pursuit ->   fixation (ibdt:108)
[ 4449]    pursuit ->   fixation (ibdt:108)
[ 4450]    pursuit ->   fixation (ibdt:108)
[ 4451]    pursuit ->   fixation (ibdt:108)
[ 4452]    pursuit ->   fixation (ibdt:108)
[ 4453]    pursuit ->   fixation (ibdt:108)
[ 4454]    pursuit ->   fixation (ibdt:108)
[ 4455]    pursuit ->   fixation (ibdt:108)
[ 4456]    pursuit ->   fixation (ibdt:108)
[ 4457]    pursuit ->   fixation (ibdt:108)
[ 4458]    pursuit ->   fixation (ibdt:108)
[ 4459]    pursuit ->   fixation (ibdt:108)
[ 4460]    pursuit ->   fixation (ibdt:108)
[ 4461]    pursuit ->   fixation (ibdt:108)
[ 4462]    pursuit ->   fixation (ibdt:108)
[ 4463]    pursuit ->   fixation (ibdt:108)
[ 4464]    pursuit ->   fixation (ibdt:108)
[ 4465]    pursuit ->   fixation (ibdt:108)
[ 4466]    pursuit ->   fixation (ibdt:108)
[ 4467]    pursuit ->   fixation (ibdt:108)
[ 4468]    pursuit ->   fixation (ibdt:108)
[ 4469]    pursuit ->   fixation (ibdt:108)
[ 4470]    pursuit ->   fixation (ibdt:108)
[ 4471]    pursuit ->   fixation (ibdt:108)
[ 4472]    pursuit ->   fixation (ibdt:108)
[ 4473]    pursuit ->   fixation (ibdt:108)
[ 4474]    pursuit ->   fixation (ibdt:108)
[ 4475]    pursuit ->   fixation (ibdt:108)
[ 4476]    pursuit ->   fixation (ibdt:108)
[ 4477]    pursuit ->   fixation (ibdt:108)
[ 4478]    pursuit ->   fixation (ibdt:108)
[ 4479]    pursuit ->   fixation (ibdt:108)
[ 4480]    pursuit ->   fixation (ibdt:108)
[ 4481]    pursuit ->   fixation (ibdt:108)
[ 4482]    pursuit ->   fixation (ibdt:108)
[ 4483]    pursuit ->   fixation (ibdt:108)
[ 4484]    pursuit ->   fixation (ibdt:108)
[ 4485]    pursuit ->   fixation (ibdt:108)
[ 4486]    pursuit ->   fixation (ibdt:108)
[ 4487]    pursuit ->   fixation (ibdt:108)
[ 4488]    pursuit ->   fixation (ibdt:108)
[ 4489]    pursuit ->   fixation (ibdt:108)
[ 4490]    pursuit ->   fixation (ibdt:108)
[ 4491]    pursuit ->   fixation (ibdt:108)
[ 4492]    pursuit ->   fixation (ibdt:108)
[ 4493]    pursuit ->   fixation (ibdt:108)
[ 4494]    pursuit ->   fixation (ibdt:108)
[ 4495]    pursuit ->   fixation (ibdt:108)
[ 4496]    pursuit ->   fixation (ibdt:108)
[ 4497]    pursuit ->   fixation (ibdt:108)
[ 4498]    pursuit ->   fixation (ibdt:108)
[ 4499]    pursuit ->   fixation (ibdt:108)
[ 4500]    pursuit ->   fixation (ibdt:108)
[ 4501]    pursuit ->   fixation (ibdt:108)
[ 4502]    pursuit ->   fixation (ibdt:108)
[ 4503]    pursuit ->   fixation (ibdt:108)
[ 4504]    pursuit ->   fixation (ibdt:108)
[ 4505]    pursuit ->   fixation (ibdt:108)
[ 4506]    pursuit ->   fixation (ibdt:108)
[ 4507]    pursuit ->   fixation (ibdt:108)
[ 4508]    pursuit ->   fixation (ibdt:108)
[ 4509]    pursuit ->   fixation (ibdt:108)
[ 4510]    pursuit ->   fixation (ibdt:108)
[ 4511]    pursuit ->   fixation (ibdt:108)
[ 4512]    pursuit ->   fixation (ibdt:108)
[ 4513]    pursuit ->   fixation (ibdt:108)
[ 4514]    pursuit ->   fixation (ibdt:108)
[ 4515]    pursuit ->   fixation (ibdt:108)
[ 4516]    pursuit ->   fixation (ibdt:108)
[ 4517]    pursuit ->   fixation (ibdt:108)
[ 4518]    pursuit ->   fixation (ibdt:108)
[ 4519]    pursuit ->   fixation (ibdt:108)
[ 4520]    pursuit ->   fixation (ibdt:108)
[ 4521]    pursuit ->   fixation (ibdt:108)
[ 4522]    pursuit ->   fixation (ibdt:108)
[ 4523]    pursuit ->   fixation (ibdt:108)
[ 4524]    pursuit ->   fixation (ibdt:108)
[ 4525]    pursuit ->   fixation (ibdt:108)
[ 4526]    pursuit ->   fixation (ibdt:108)
[ 4527]    pursuit ->   fixation (ibdt:108)
[ 4528]    pursuit ->   fixation (ibdt:108)
[ 4529]    pursuit ->   fixation (ibdt:108)
[ 4530]    pursuit ->   fixation (ibdt:108)
[ 4531]    pursuit ->   fixation (ibdt:108)
[ 4532]    pursuit ->   fixation (ibdt:108)
[ 4533]    pursuit ->   fixation (ibdt:108)
[ 4534]    pursuit ->   fixation (ibdt:108)
[ 4535]    pursuit ->   fixation (ibdt:108)
[ 4536]    pursuit ->   fixation (ibdt:108)
[ 4537]    pursuit ->   fixation (ibdt:108)
[ 4538]    pursuit ->   fixation (ibdt:108)
[ 4539]    pursuit ->   fixation (ibdt:108)
[ 4540]    pursuit ->   fixation (ibdt:108)
[ 4541]    pursuit ->   fixation (ibdt:108)
[ 4542]    pursuit ->   fixation (ibdt:108)
[ 4543]    pursuit ->   fixation (ibdt:108)
[ 4544]    pursuit ->   fixation (ibdt:108)
[ 4545]    pursuit ->   fixation (ibdt:108)
[ 4546]    pursuit ->   fixation (ibdt:108)
[ 4547]    pursuit ->   fixation (ibdt:108)
[ 4548]    pursuit ->   fixation (ibdt:108)
[ 4549]    pursuit ->   fixation (ibdt:108)
[ 4550]    pursuit ->   fixation (ibdt:108)
[ 4551]    pursuit ->   fixation (ibdt:108)
[ 4552]    pursuit ->   fixation (ibdt:108)
[ 4553]    pursuit ->   fixation (ibdt:108)
[ 4554]    pursuit ->   fixation (ibdt:108)
[ 4555]    pursuit ->   fixation (ibdt:108)
[ 4556]    pursuit ->   fixation (ibdt:108)
[ 4557]    pursuit ->   fixation (ibdt:108)
[ 4558]    pursuit ->   fixation (ibdt:108)
[ 4559]    pursuit ->   fixation (ibdt:108)
[ 4560]    pursuit ->   fixation (ibdt:108)
[ 4561]    pursuit ->   fixation (ibdt:108)
[ 4562]    pursuit ->   fixation (ibdt:108)
[ 4563]    pursuit ->   fixation (ibdt:108)
[ 4564]    pursuit ->   fixation (ibdt:108)
[ 4565]    pursuit ->   fixation (ibdt:108)
[ 4566]    pursuit ->   fixation (ibdt:108)
[ 4567]    pursuit ->   fixation (ibdt:108)
[ 4568]    pursuit ->   fixation (ibdt:108)
[ 4569]    pursuit ->   fixation (ibdt:108)
[ 4570]    pursuit ->   fixation (ibdt:108)
[ 4571]    pursuit ->   fixation (ibdt:108)
[ 4572]    pursuit ->   fixation (ibdt:108)
[ 4573]    pursuit ->   fixation (ibdt:108)
[ 4574]    pursuit ->   fixation (ibdt:108)
[ 4575]    pursuit ->   fixation (ibdt:108)
[ 4576]    pursuit ->   fixation (ibdt:108)
[ 4577]    pursuit ->   fixation (ibdt:108)
[ 4578]    pursuit ->   fixation (ibdt:108)
[ 4579]    pursuit ->   fixation (ibdt:108)
[ 4580]    pursuit ->   fixation (ibdt:108)
[ 4581]    pursuit ->   fixation (ibdt:108)
[ 4582]    pursuit ->   fixation (ibdt:108)
[ 4583]    pursuit ->   fixation (ibdt:108)
[ 4584]    pursuit ->   fixation (ibdt:108)
[ 4585]    pursuit ->   fixation (ibdt:108)
[ 4586]    pursuit ->   fixation (ibdt:108)
[ 4587]    pursuit ->   fixation (ibdt:108)
[ 4588]    pursuit ->   fixation (ibdt:108)
[ 4589]    pursuit ->   fixation (ibdt:108)
[ 4590]    pursuit ->   fixation (ibdt:108)
[ 4591]    pursuit ->   fixation (ibdt:108)
[ 4592]    pursuit ->   fixation (ibdt:108)
[ 4593]    pursuit ->   fixation (ibdt:108)
[ 4594]    pursuit ->   fixation (ibdt:108)
[ 4595]    pursuit ->   fixation (ibdt:108)
[ 4596]    pursuit ->   fixation (ibdt:108)
[ 4597]    pursuit ->   fixation (ibdt:108)
[ 4598]    pursuit ->   fixation (ibdt:108)
[ 4599]    pursuit ->   fixation (ibdt:108)
[ 4600]    pursuit ->   fixation (ibdt:108)
[ 4601]    pursuit ->   fixation (ibdt:108)
[ 4602]    pursuit ->   fixation (ibdt:108)
[ 4603]    pursuit ->   fixation (ibdt:108)
[ 4604]    pursuit ->   fixation (ibdt:108)
[ 4605]    pursuit ->   fixation (ibdt:108)
[ 4606]    pursuit ->   fixation (ibdt:108)
[ 4607]    pursuit ->   fixation (ibdt:108)
[ 4608]    pursuit ->   fixation (ibdt:108)
[ 4609]    pursuit ->   fixation (ibdt:108)
[ 4610]    pursuit ->   fixation (ibdt:108)
[ 4611]    pursuit ->   fixation (ibdt:108)
[ 4612]    pursuit ->   fixation (ibdt:108)
[ 4613]    pursuit ->   fixation (ibdt:108)
[ 4614]    pursuit ->   fixation (ibdt:108)
[ 4615]    pursuit ->   fixation (ibdt:108)
[ 4616]    pursuit ->   fixation (ibdt:108)
[ 4617]    pursuit ->   fixation (ibdt:108)
[ 4618]    pursuit ->   fixation (ibdt:108)
[ 4619]    pursuit ->   fixation (ibdt:108)
[ 4620]    pursuit ->   fixation (ibdt:108)
[ 4621]    pursuit ->   fixation (ibdt:108)
[ 4622]    pursuit ->   fixation (ibdt:108)
[ 4623]    pursuit ->   fixation (ibdt:108)
[ 4624]    pursuit ->   fixation (ibdt:108)
[ 4625]    pursuit ->   fixation (ibdt:108)
[ 4626]    pursuit ->   fixation (ibdt:108)
[ 4627]    pursuit ->   fixation (ibdt:108)
[ 4628]    pursuit ->   fixation (ibdt:108)
[ 4629]    pursuit ->   fixation (ibdt:108)
[ 4630]    pursuit ->   fixation (ibdt:108)
[ 4631]    pursuit ->   fixation (ibdt:108)
[ 4724]    saccade ->   fixation (ibdt:108)
[ 4725]    saccade ->   fixation (ibdt:108)
[ 4732]    saccade ->   fixation (ibdt:108)
[ 4733]    saccade ->   fixation (ibdt:108)
[ 4734]    saccade ->   fixation (ibdt:108)
[ 4735]    saccade ->   fixation (ibdt:108)
[ 4736]    saccade ->   fixation (ibdt:108)
[ 4794]    saccade ->   fixation (ibdt:108)
[ 4795]    saccade ->   fixation (ibdt:108)
[ 4796]    saccade ->   fixation (ibdt:108)
[ 4798]    saccade ->   fixation (ibdt:108)
[ 4799]    saccade ->   fixation (ibdt:108)
[ 4800]    saccade ->   fixation (ibdt:108)
[ 4801]    saccade ->   fixation (ibdt:108)
[ 4802]    saccade ->   fixation (ibdt:108)
[ 4842]    saccade ->   fixation (ibdt:108)
[ 4850]    saccade ->   fixation (ibdt:108)
[ 4851]    saccade ->   fixation (ibdt:108)
[ 4852]    saccade ->   fixation (ibdt:108)
[ 4853]    saccade ->   fixation (ibdt:108)
[ 4854]    pursuit ->   fixation (ibdt:108)
[ 4855]    pursuit ->   fixation (ibdt:108)
[ 4856]    pursuit ->   fixation (ibdt:108)
[ 4857]    pursuit ->   fixation (ibdt:108)
[ 4858]    pursuit ->   fixation (ibdt:108)
[ 4859]    pursuit ->   fixation (ibdt:108)
[ 4860]    pursuit ->   fixation (ibdt:108)
[ 4861]    pursuit ->   fixation (ibdt:108)
[ 4862]    pursuit ->   fixation (ibdt:108)
[ 4863]    pursuit ->   fixation (ibdt:108)
[ 4864]    pursuit ->   fixation (ibdt:108)
[ 4865]    pursuit ->   fixation (ibdt:108)
[ 4866]    pursuit ->   fixation (ibdt:108)
[ 4867]    pursuit ->   fixation (ibdt:108)
[ 4868]    pursuit ->   fixation (ibdt:108)
[ 4869]    pursuit ->   fixation (ibdt:108)
[ 4870]    pursuit ->   fixation (ibdt:108)
[ 4871]    pursuit ->   fixation (ibdt:108)
[ 4872]    pursuit ->   fixation (ibdt:108)
[ 4873]    pursuit ->   fixation (ibdt:108)
[ 4874]    pursuit ->   fixation (ibdt:108)
[ 4875]    pursuit ->   fixation (ibdt:108)
[ 4876]    pursuit ->   fixation (ibdt:108)
[ 4877]    pursuit ->   fixation (ibdt:108)
[ 4878]    pursuit ->   fixation (ibdt:108)
[ 4879]    pursuit ->   fixation (ibdt:108)
[ 4880]    pursuit ->   fixation (ibdt:108)
[ 4881]    pursuit ->   fixation (ibdt:108)
[ 4882]    pursuit ->   fixation (ibdt:108)
[ 4883]    pursuit ->   fixation (ibdt:108)
[ 4884]    pursuit ->   fixation (ibdt:108)
[ 4885]    pursuit ->   fixation (ibdt:108)
[ 4886]    pursuit ->   fixation (ibdt:108)
[ 4887]    pursuit ->   fixation (ibdt:108)
[ 4888]    pursuit ->   fixation (ibdt:108)
[ 4889]    pursuit ->   fixation (ibdt:108)
[ 4890]    pursuit ->   fixation (ibdt:108)
[ 4891]    pursuit ->   fixation (ibdt:108)
[ 4892]    pursuit ->   fixation (ibdt:108)
[ 4893]    pursuit ->   fixation (ibdt:108)
[ 4894]    pursuit ->   fixation (ibdt:108)
[ 4895]    pursuit ->   fixation (ibdt:108)
[ 4896]    pursuit ->   fixation (ibdt:108)
[ 4897]    pursuit ->   fixation (ibdt:108)
[ 4898]    pursuit ->   fixation (ibdt:108)
[ 4899]    pursuit ->   fixation (ibdt:108)
[ 4900]    pursuit ->   fixation (ibdt:108)
[ 4901]    pursuit ->   fixation (ibdt:108)
[ 4902]    pursuit ->   fixation (ibdt:108)
[ 4903]    pursuit ->   fixation (ibdt:108)
[ 4904]    pursuit ->   fixation (ibdt:108)
[ 4905]    pursuit ->   fixation (ibdt:108)
[ 4906]    pursuit ->   fixation (ibdt:108)
[ 4907]    pursuit ->   fixation (ibdt:108)
[ 4908]    pursuit ->   fixation (ibdt:108)
[ 4909]    pursuit ->   fixation (ibdt:108)
[ 4910]    pursuit ->   fixation (ibdt:108)
[ 4911]    pursuit ->   fixation (ibdt:108)
[ 4912]    pursuit ->   fixation (ibdt:108)
[ 4913]    pursuit ->   fixation (ibdt:108)
[ 4914]    pursuit ->   fixation (ibdt:108)
[ 4915]    pursuit ->   fixation (ibdt:108)
[ 4916]    pursuit ->   fixation (ibdt:108)
[ 4917]    pursuit ->   fixation (ibdt:108)
[ 4918]    pursuit ->   fixation (ibdt:108)
[ 4919]    pursuit ->   fixation (ibdt:108)
[ 4920]    pursuit ->   fixation (ibdt:108)
[ 4921]    pursuit ->   fixation (ibdt:108)
[ 4922]    pursuit ->   fixation (ibdt:108)
[ 4923]    pursuit ->   fixation (ibdt:108)
[ 4924]    pursuit ->   fixation (ibdt:108)
[ 4925]    pursuit ->   fixation (ibdt:108)
[ 4926]    pursuit ->   fixation (ibdt:108)
[ 4927]    pursuit ->   fixation (ibdt:108)
[ 4928]    pursuit ->   fixation (ibdt:108)
[ 4929]    pursuit ->   fixation (ibdt:108)
[ 4930]    pursuit ->   fixation (ibdt:108)
[ 4931]    pursuit ->   fixation (ibdt:108)
[ 4932]    pursuit ->   fixation (ibdt:108)
[ 4933]    pursuit ->   fixation (ibdt:108)
[ 4934]    pursuit ->   fixation (ibdt:108)
[ 4935]    pursuit ->   fixation (ibdt:108)
[ 4936]    pursuit ->   fixation (ibdt:108)
[ 4937]    pursuit ->   fixation (ibdt:108)
[ 4938]    pursuit ->   fixation (ibdt:108)
[ 4939]    pursuit ->   fixation (ibdt:108)
[ 4940]    pursuit ->   fixation (ibdt:108)
[ 4941]    pursuit ->   fixation (ibdt:108)
[ 4942]    pursuit ->   fixation (ibdt:108)
[ 4943]    pursuit ->   fixation (ibdt:108)
[ 4944]    pursuit ->   fixation (ibdt:108)
[ 4945]    pursuit ->   fixation (ibdt:108)
[ 4946]    pursuit ->   fixation (ibdt:108)
[ 4947]    pursuit ->   fixation (ibdt:108)
[ 4948]    pursuit ->   fixation (ibdt:108)
[ 4949]    pursuit ->   fixation (ibdt:108)
[ 4950]    pursuit ->   fixation (ibdt:108)
[ 4951]    pursuit ->   fixation (ibdt:108)
[ 4952]    pursuit ->   fixation (ibdt:108)
[ 4953]    pursuit ->   fixation (ibdt:108)
