[   46]   fixation ->    saccade (ibdt:108)
[ 1391]    pursuit ->   fixation (ibdt:108)
[ 1392]    pursuit ->   fixation (ibdt:108)
[ 1393]    pursuit ->   fixation (ibdt:108)
[ 1394]    pursuit ->   fixation (ibdt:108)
[ 1395]    pursuit ->   fixation (ibdt:108)
[ 1396]    pursuit ->   fixation (ibdt:108)
[ 1397]    pursuit ->   fixation (ibdt:108)
[ 1398]    pursuit ->   fixation (ibdt:108)
[ 1399]    pursuit ->   fixation (ibdt:108)
[ 1400]    pursuit ->   fixation (ibdt:108)
[ 1401]    pursuit ->   fixation (ibdt:108)
[ 1402]    pursuit ->   fixation (ibdt:108)
[ 1403]    pursuit ->   fixation (ibdt:108)
[ 1404]    pursuit ->   fixation (ibdt:108)
[ 1405]    pursuit ->   fixation (ibdt:108)
[ 1406]    pursuit ->   fixation (ibdt:108)
[ 1407]    pursuit ->   fixation (ibdt:108)
[ 1408]    pursuit ->   fixation (ibdt:108)
[ 1409]    pursuit ->   fixation (ibdt:108)
[ 1410]    pursuit ->   fixation (ibdt:108)
[ 1411]    pursuit ->   fixation (ibdt:108)
[ 1412]    pursuit ->   fixation (ibdt:108)
[ 1413]    pursuit ->   fixation (ibdt:108)
[ 1414]    pursuit ->   fixation (ibdt:108)
[ 1415]    pursuit ->   fixation (ibdt:108)
[ 1416]    pursuit ->   fixation (ibdt:108)
[ 1417]    pursuit ->   fixation (ibdt:108)
[ 1418]    pursuit ->   fixation (ibdt:108)
[ 1419]    pursuit ->   fixation (ibdt:108)
[ 1420]    pursuit ->   fixation (ibdt:108)
[ 1421]    pursuit ->   fixation (ibdt:108)
[ 1422]    pursuit ->   fixation (ibdt:108)
[ 1423]    pursuit ->   fixation (ibdt:108)
[ 1424]    pursuit ->   fixation (ibdt:108)
[ 1425]    pursuit ->   fixation (ibdt:108)
[ 1426]    pursuit ->   fixation (ibdt:108)
[ 1427]    pursuit ->   fixation (ibdt:108)
[ 1428]    pursuit ->   fixation (ibdt:108)
[ 1429]    pursuit ->   fixation (ibdt:108)
[ 1430]    pursuit ->   fixation (ibdt:108)
[ 1431]    pursuit ->   fixation (ibdt:108)
[ 1432]    pursuit ->   fixation (ibdt:108)
[ 1433]    pursuit ->   fixation (ibdt:108)
[ 1434]    pursuit ->   fixation (ibdt:108)
[ 1435]    pursuit ->   fixation (ibdt:108)
[ 1436]    pursuit ->   fixation (ibdt:108)
[ 1437]    pursuit ->   fixation (ibdt:108)
[ 1438]    pursuit ->   fixation (ibdt:108)
[ 1439]    pursuit ->   fixation (ibdt:108)
[ 1440]    pursuit ->   fixation (ibdt:108)
[ 1441]    pursuit ->   fixation (ibdt:108)
[ 1442]    pursuit ->   fixation (ibdt:108)
[ 1443]    pursuit ->   fixation (ibdt:108)
[ 1444]    pursuit ->   fixation (ibdt:108)
[ 1445]    pursuit ->   fixation (ibdt:108)
[ 1446]    pursuit ->   fixation (ibdt:108)
[ 1447]    pursuit ->   fixation (ibdt:108)
[ 1448]    pursuit ->   fixation (ibdt:108)
[ 1449]    pursuit ->   fixation (ibdt:108)
[ 1450]    pursuit ->   fixation (ibdt:108)
[ 1451]    pursuit ->   fixation (ibdt:108)
[ 1452]    pursuit ->   fixation (ibdt:108)
[ 1453]    pursuit ->   fixation (ibdt:108)
[ 1454]    pursuit ->   fixation (ibdt:108)
[ 1455]    pursuit ->   fixation (ibdt:108)
[ 1456]    pursuit ->   fixation (ibdt:108)
[ 1457]    pursuit ->   fixation (ibdt:108)
[ 1458]    pursuit ->   fixation (ibdt:108)
[ 1459]    pursuit ->   fixation (ibdt:108)
[ 1460]    pursuit ->   fixation (ibdt:108)
[ 1461]    pursuit ->   fixation (ibdt:108)
[ 1462]    pursuit ->   fixation (ibdt:108)
[ 1463]    pursuit ->   fixation (ibdt:108)
[ 1464]    pursuit ->   fixation (ibdt:108)
[ 1465]    pursuit ->   fixation (ibdt:108)
[ 1466]    pursuit ->   fixation (ibdt:108)
[ 1467]    pursuit ->   fixation (ibdt:108)
[ 1468]    pursuit ->   fixation (ibdt:108)
[ 1469]    pursuit ->   fixation (ibdt:108)
[ 1470]    pursuit ->   fixation (ibdt:108)
[ 1471]    pursuit ->   fixation (ibdt:108)
[ 1472]    pursuit ->   fixation (ibdt:108)
[ 1473]    pursuit ->   fixation (ibdt:108)
[ 1474]    pursuit ->   fixation (ibdt:108)
[ 1475]    pursuit ->   fixation (ibdt:108)
[ 1476]    pursuit ->   fixation (ibdt:108)
[ 1477]    pursuit ->   fixation (ibdt:108)
[ 1478]    pursuit ->   fixation (ibdt:108)
[ 1479]    pursuit ->   fixation (ibdt:108)
[ 1480]    pursuit ->   fixation (ibdt:108)
[ 1481]    pursuit ->   fixation (ibdt:108)
[ 1482]    pursuit ->   fixation (ibdt:108)
[ 1483]    pursuit ->   fixation (ibdt:108)
[ 1484]    pursuit ->   fixation (ibdt:108)
[ 1485]    pursuit ->   fixation (ibdt:108)
[ 1486]    pursuit ->   fixation (ibdt:108)
[ 1487]    pursuit ->   fixation (ibdt:108)
[ 1488]    pursuit ->   fixation (ibdt:108)
[ 1489]    pursuit ->   fixation (ibdt:108)
[ 1490]    pursuit ->   fixation (ibdt:108)
[ 1491]    pursuit ->   fixation (ibdt:108)
[ 1492]    pursuit ->   fixation (ibdt:108)
[ 1493]    pursuit ->   fixation (ibdt:108)
[ 1494]    pursuit ->   fixation (ibdt:108)
[ 1495]    pursuit ->   fixation (ibdt:108)
[ 1496]    pursuit ->   fixation (ibdt:108)
[ 1497]    pursuit ->   fixation (ibdt:108)
[ 1498]    pursuit ->   fixation (ibdt:108)
[ 1499]    pursuit ->   fixation (ibdt:108)
[ 1500]    pursuit ->   fixation (ibdt:108)
[ 1501]    pursuit ->   fixation (ibdt:108)
[ 1502]    pursuit ->   fixation (ibdt:108)
[ 1503]    pursuit ->   fixation (ibdt:108)
[ 1504]    pursuit ->   fixation (ibdt:108)
[ 1505]    pursuit ->   fixation (ibdt:108)
[ 1506]    pursuit ->   fixation (ibdt:108)
[ 1507]    pursuit ->   fixation (ibdt:108)
[ 1508]    pursuit ->   fixation (ibdt:108)
[ 1509]    pursuit ->   fixation (ibdt:108)
[ 1510]    pursuit ->   fixation (ibdt:108)
[ 1511]    pursuit ->   fixation (ibdt:108)
[ 1512]    pursuit ->   fixation (ibdt:108)
[ 1513]    pursuit ->   fixation (ibdt:108)
[ 1514]    pursuit ->   fixation (ibdt:108)
[ 1515]    pursuit ->   fixation (ibdt:108)
[ 1516]    pursuit ->   fixation (ibdt:108)
[ 1517]    pursuit ->   fixation (ibdt:108)
[ 1518]    pursuit ->   fixation (ibdt:108)
[ 1519]    pursuit ->   fixation (ibdt:108)
[ 1520]    pursuit ->   fixation (ibdt:108)
[ 1521]    pursuit ->   fixation (ibdt:108)
[ 1689]   fixation ->    saccade (ibdt:108)
[ 1713]    saccade ->   fixation (ibdt:108)
[ 1714]    saccade ->   fixation (ibdt:108)
[ 1715]    saccade ->   fixation (ibdt:108)
[ 1716]    saccade ->   fixation (ibdt:108)
[ 1720]    saccade ->   fixation (ibdt:108)
[ 1721]    saccade ->   fixation (ibdt:108)
[ 1722]    saccade ->   fixation (ibdt:108)
[ 1723]    pursuit ->   fixation (ibdt:108)
[ 1724]    pursuit ->   fixation (ibdt:108)
[ 1725]    pursuit ->   fixation (ibdt:108)
[ 1726]    pursuit ->   fixation (ibdt:108)
[ 1727]    pursuit ->   fixation (ibdt:108)
[ 1728]    pursuit ->   fixation (ibdt:108)
[ 1729]    pursuit ->   fixation (ibdt:108)
[ 1730]    pursuit ->   fixation (ibdt:108)
[ 1731]    pursuit ->   fixation (ibdt:108)
[ 1732]    pursuit ->   fixation (ibdt:108)
[ 1733]    pursuit ->   fixation (ibdt:108)
[ 1734]    pursuit ->   fixation (ibdt:108)
[ 1735]    pursuit ->   fixation (ibdt:108)
[ 1736]    pursuit ->   fixation (ibdt:108)
[ 1737]    pursuit ->   fixation (ibdt:108)
[ 1738]    pursuit ->   fixation (ibdt:108)
[ 1739]    pursuit ->   fixation (ibdt:108)
[ 1740]    pursuit ->   fixation (ibdt:108)
[ 1741]    pursuit ->   fixation (ibdt:108)
[ 1742]    pursuit ->   fixation (ibdt:108)
[ 1743]    pursuit ->   fixation (ibdt:108)
[ 1744]    pursuit ->   fixation (ibdt:108)
[ 1745]    pursuit ->   fixation (ibdt:108)
[ 1746]    pursuit ->   fixation (ibdt:108)
[ 1747]    pursuit ->   fixation (ibdt:108)
[ 1748]    pursuit ->   fixation (ibdt:108)
[ 1749]    pursuit ->   fixation (ibdt:108)
[ 1750]    pursuit ->   fixation (ibdt:108)
[ 1751]    pursuit ->   fixation (ibdt:108)
[ 1752]    pursuit ->   fixation (ibdt:108)
[ 1753]    pursuit ->   fixation (ibdt:108)
[ 1754]    pursuit ->   fixation (ibdt:108)
[ 1755]    pursuit ->   fixation (ibdt:108)
[ 1756]    pursuit ->   fixation (ibdt:108)
[ 1757]    pursuit ->   fixation (ibdt:108)
[ 1758]    pursuit ->   fixation (ibdt:108)
[ 1759]    pursuit ->   fixation (ibdt:108)
[ 1760]    pursuit ->   fixation (ibdt:108)
[ 1761]    pursuit ->   fixation (ibdt:108)
[ 1762]    pursuit ->   fixation (ibdt:108)
[ 1763]    pursuit ->   fixation (ibdt:108)
[ 1764]    pursuit ->   fixation (ibdt:108)
[ 1765]    pursuit ->   fixation (ibdt:108)
[ 1766]    pursuit ->   fixation (ibdt:108)
[ 1767]    pursuit ->   fixation (ibdt:108)
[ 1768]    pursuit ->   fixation (ibdt:108)
[ 1769]    pursuit ->   fixation (ibdt:108)
[ 1770]    pursuit ->   fixation (ibdt:108)
[ 1771]    pursuit ->   fixation (ibdt:108)
[ 1772]    pursuit ->   fixation (ibdt:108)
[ 1773]    pursuit ->   fixation (ibdt:108)
[ 1774]    pursuit ->   fixation (ibdt:108)
[ 1775]    pursuit ->   fixation (ibdt:108)
[ 1776]    pursuit ->   fixation (ibdt:108)
[ 1777]    pursuit ->   fixation (ibdt:108)
[ 1778]    pursuit ->   fixation (ibdt:108)
[ 1779]    pursuit ->   fixation (ibdt:108)
[ 1780]    pursuit ->   fixation (ibdt:108)
[ 1781]    pursuit ->   fixation (ibdt:108)
[ 1782]    pursuit ->   fixation (ibdt:108)
[ 1783]    pursuit ->   fixation (ibdt:108)
[ 1784]    pursuit ->   fixation (ibdt:108)
[ 1785]    pursuit ->   fixation (ibdt:108)
[ 1786]    pursuit ->   fixation (ibdt:108)
[ 1787]    pursuit ->   fixation (ibdt:108)
[ 1788]    pursuit ->   fixation (ibdt:108)
[ 1789]    pursuit ->   fixation (ibdt:108)
[ 1790]    pursuit ->   fixation (ibdt:108)
[ 1791]    pursuit ->   fixation (ibdt:108)
[ 1792]    pursuit ->   fixation (ibdt:108)
[ 1793]    pursuit ->   fixation (ibdt:108)
[ 1794]    pursuit ->   fixation (ibdt:108)
[ 1795]    pursuit ->   fixation (ibdt:108)
[ 1796]    pursuit ->   fixation (ibdt:108)
[ 1797]    pursuit ->   fixation (ibdt:108)
[ 1798]    pursuit ->   fixation (ibdt:108)
[ 1799]    pursuit ->   fixation (ibdt:108)
[ 1800]    pursuit ->   fixation (ibdt:108)
[ 1801]    pursuit ->   fixation (ibdt:108)
[ 1802]    pursuit ->   fixation (ibdt:108)
[ 1803]    pursuit ->   fixation (ibdt:108)
[ 1804]    pursuit ->   fixation (ibdt:108)
[ 1805]    pursuit ->   fixation (ibdt:108)
[ 1806]    pursuit ->   fixation (ibdt:108)
[ 1807]    pursuit ->   fixation (ibdt:108)
[ 1808]    pursuit ->   fixation (ibdt:108)
[ 1809]    pursuit ->   fixation (ibdt:108)
[ 1810]    pursuit ->   fixation (ibdt:108)
[ 1811]    pursuit ->   fixation (ibdt:108)
[ 1812]    pursuit ->   fixation (ibdt:108)
[ 1813]    pursuit ->   fixation (ibdt:108)
[ 1814]    pursuit ->   fixation (ibdt:108)
[ 1815]    pursuit ->   fixation (ibdt:108)
[ 1816]    pursuit ->   fixation (ibdt:108)
[ 1817]    pursuit ->   fixation (ibdt:108)
[ 1818]    pursuit ->   fixation (ibdt:108)
[ 1819]    pursuit ->   fixation (ibdt:108)
[ 1820]    pursuit ->   fixation (ibdt:108)
[ 1821]    saccade ->   fixation (ibdt:108)
[ 1822]    saccade ->   fixation (ibdt:108)
[ 1823]    saccade ->   fixation (ibdt:108)
[ 1824]    saccade ->   fixation (ibdt:108)
[ 1825]    saccade ->   fixation (ibdt:108)
[ 1826]    saccade ->   fixation (ibdt:108)
[ 1827]    saccade ->   fixation (ibdt:108)
[ 1828]    saccade ->   fixation (ibdt:108)
[ 1829]    saccade ->   fixation (ibdt:108)
[ 1830]    pursuit ->   fixation (ibdt:108)
[ 1831]    pursuit ->   fixation (ibdt:108)
[ 1832]    pursuit ->   fixation (ibdt:108)
[ 1833]    pursuit ->   fixation (ibdt:108)
[ 1834]    pursuit ->   fixation (ibdt:108)
[ 1835]    pursuit ->   fixation (ibdt:108)
[ 1836]    pursuit ->   fixation (ibdt:108)
[ 1837]    pursuit ->   fixation (ibdt:108)
[ 1838]    pursuit ->   fixation (ibdt:108)
[ 1839]    pursuit ->   fixation (ibdt:108)
[ 1840]    pursuit ->   fixation (ibdt:108)
[ 1841]    pursuit ->   fixation (ibdt:108)
[ 1842]    pursuit ->   fixation (ibdt:108)
[ 1843]    pursuit ->   fixation (ibdt:108)
[ 1844]    pursuit ->   fixation (ibdt:108)
[ 1845]    pursuit ->   fixation (ibdt:108)
[ 1846]    pursuit ->   fixation (ibdt:108)
[ 1847]    pursuit ->   fixation (ibdt:108)
[ 1848]    pursuit ->   fixation (ibdt:108)
[ 1849]    pursuit ->   fixation (ibdt:108)
[ 1850]    pursuit ->   fixation (ibdt:108)
[ 1851]    pursuit ->   fixation (ibdt:108)
[ 1852]    pursuit ->   fixation (ibdt:108)
[ 1853]    pursuit ->   fixation (ibdt:108)
[ 1854]    pursuit ->   fixation (ibdt:108)
[ 1855]    pursuit ->   fixation (ibdt:108)
[ 1856]    pursuit ->   fixation (ibdt:108)
[ 1857]    pursuit ->   fixation (ibdt:108)
[ 1858]    pursuit ->   fixation (ibdt:108)
[ 1859]    pursuit ->   fixation (ibdt:108)
[ 1860]    pursuit ->   fixation (ibdt:108)
[ 1861]    pursuit ->   fixation (ibdt:108)
[ 1862]    pursuit ->   fixation (ibdt:108)
[ 1863]    pursuit ->   fixation (ibdt:108)
[ 1864]    pursuit ->   fixation (ibdt:108)
[ 1865]    pursuit ->   fixation (ibdt:108)
[ 1866]    pursuit ->   fixation (ibdt:108)
[ 1867]    pursuit ->   fixation (ibdt:108)
[ 1868]    pursuit ->   fixation (ibdt:108)
[ 1869]    pursuit ->   fixation (ibdt:108)
[ 1870]    pursuit ->   fixation (ibdt:108)
[ 1871]    pursuit ->   fixation (ibdt:108)
[ 1872]    pursuit ->   fixation (ibdt:108)
[ 1873]    pursuit ->   fixation (ibdt:108)
[ 1874]    pursuit ->   fixation (ibdt:108)
[ 1875]    pursuit ->   fixation (ibdt:108)
[ 1876]    pursuit ->   fixation (ibdt:108)
[ 1877]    pursuit ->   fixation (ibdt:108)
[ 1878]    pursuit ->   fixation (ibdt:108)
[ 1879]    pursuit ->   fixation (ibdt:108)
[ 1880]    pursuit ->   fixation (ibdt:108)
[ 1881]    pursuit ->   fixation (ibdt:108)
[ 1882]    pursuit ->   fixation (ibdt:108)
[ 1883]    pursuit ->   fixation (ibdt:108)
[ 1884]    pursuit ->   fixation (ibdt:108)
[ 1885]    pursuit ->   fixation (ibdt:108)
[ 1886]    pursuit ->   fixation (ibdt:108)
[ 1887]    pursuit ->   fixation (ibdt:108)
[ 1888]    pursuit ->   fixation (ibdt:108)
[ 1889]    pursuit ->   fixation (ibdt:108)
[ 1890]    pursuit ->   fixation (ibdt:108)
[ 1891]    pursuit ->   fixation (ibdt:108)
[ 1892]    pursuit ->   fixation (ibdt:108)
[ 1893]    pursuit ->   fixation (ibdt:108)
[ 1894]    pursuit ->   fixation (ibdt:108)
[ 1895]    pursuit ->   fixation (ibdt:108)
[ 1896]    pursuit ->   fixation (ibdt:108)
[ 1897]    pursuit ->   fixation (ibdt:108)
[ 1898]    pursuit ->   fixation (ibdt:108)
[ 1899]    pursuit ->   fixation (ibdt:108)
[ 1900]    pursuit ->   fixation (ibdt:108)
[ 1901]    pursuit ->   fixation (ibdt:108)
[ 1902]    pursuit ->   fixation (ibdt:108)
[ 1903]    pursuit ->   fixation (ibdt:108)
[ 1904]    pursuit ->   fixation (ibdt:108)
[ 1905]    pursuit ->   fixation (ibdt:108)
[ 1906]    pursuit ->   fixation (ibdt:108)
[ 1907]    pursuit ->   fixation (ibdt:108)
[ 1908]    pursuit ->   fixation (ibdt:108)
[ 1909]    pursuit ->   fixation (ibdt:108)
[ 1910]    pursuit ->   fixation (ibdt:108)
[ 1911]    pursuit ->   fixation (ibdt:108)
[ 1912]    pursuit ->   fixation (ibdt:108)
[ 1913]    pursuit ->   fixation (ibdt:108)
[ 1914]    pursuit ->   fixation (ibdt:108)
[ 1915]    pursuit ->   fixation (ibdt:108)
[ 1916]    pursuit ->   fixation (ibdt:108)
[ 1917]    pursuit ->   fixation (ibdt:108)
[ 1918]    pursuit ->   fixation (ibdt:108)
[ 1919]    pursuit ->   fixation (ibdt:108)
[ 1920]    pursuit ->   fixation (ibdt:108)
[ 1921]    pursuit ->   fixation (ibdt:108)
[ 1922]    pursuit ->   fixation (ibdt:108)
[ 1923]    pursuit ->   fixation (ibdt:108)
[ 1924]    pursuit ->   fixation (ibdt:108)
[ 1925]    pursuit ->   fixation (ibdt:108)
[ 1926]    pursuit ->   fixation (ibdt:108)
[ 1927]    pursuit ->   fixation (ibdt:108)
[ 1928]    pursuit ->   fixation (ibdt:108)
[ 1929]    pursuit ->   fixation (ibdt:108)
[ 1930]    pursuit ->   fixation (ibdt:108)
[ 1931]    pursuit ->   fixation (ibdt:108)
[ 1932]    pursuit ->   fixation (ibdt:108)
[ 1933]    pursuit ->   fixation (ibdt:108)
[ 1934]    pursuit ->   fixation (ibdt:108)
[ 1935]    pursuit ->   fixation (ibdt:108)
[ 1936]    pursuit ->   fixation (ibdt:108)
[ 1937]    saccade ->   fixation (ibdt:108)
[ 1938]    saccade ->   fixation (ibdt:108)
[ 1947]    saccade ->   fixation (ibdt:108)
[ 1948]    saccade ->   fixation (ibdt:108)
[ 1949]    saccade ->   fixation (ibdt:108)
[ 1950]    saccade ->   fixation (ibdt:108)
[ 1951]    saccade ->   fixation (ibdt:108)
[ 2000]    saccade ->   fixation (ibdt:108)
[ 2001]    saccade ->   fixation (ibdt:108)
[ 2002]    saccade ->   fixation (ibdt:108)
[ 2003]    saccade ->   fixation (ibdt:108)
[ 2005]    saccade ->   fixation (ibdt:108)
[ 2096]    saccade ->   fixation (ibdt:108)
[ 2103]    saccade ->   fixation (ibdt:108)
[ 2104]    saccade ->   fixation (ibdt:108)
[ 2182]    saccade ->   fixation (ibdt:108)
[ 2183]    saccade ->   fixation (ibdt:108)
[ 2184]    saccade ->   fixation (ibdt:108)
[ 2185]    saccade ->   fixation (ibdt:108)
[ 2186]    saccade ->   fixation (ibdt:108)
[ 2187]    saccade ->   fixation (ibdt:108)
[ 2188]    saccade ->   fixation (ibdt:108)
[ 2189]    saccade ->   fixation (ibdt:108)
[ 2299]    saccade ->   fixation (ibdt:108)
[ 2300]    saccade ->   fixation (ibdt:108)
[ 2305]    saccade ->   fixation (ibdt:108)
[ 2307]    saccade ->   fixation (ibdt:108)
[ 2308]    saccade ->   fixation (ibdt:108)
[ 2309]    saccade ->   fixation (ibdt:108)
[ 2310]    saccade ->   fixation (ibdt:108)
[ 2393]    saccade ->   fixation (ibdt:108)
[ 2394]    saccade ->   fixation (ibdt:108)
[ 2395]    saccade ->   fixation (ibdt:108)
[ 2399]    saccade ->   fixation (ibdt:108)
[ 2400]    saccade ->   fixation (ibdt:108)
[ 2597]    saccade ->   fixation (ibdt:108)
[ 2598]    saccade ->   fixation (ibdt:108)
[ 2599]    saccade ->   fixation (ibdt:108)
[ 2600]    saccade ->   fixation (ibdt:108)
[ 2601]    saccade ->   fixation (ibdt:108)
[ 2602]    saccade ->   fixation (ibdt:108)
[ 2603]    saccade ->   fixation (ibdt:108)
[ 2604]    saccade ->   fixation (ibdt:108)
[ 2605]    saccade ->   fixation (ibdt:108)
[ 2681]    saccade ->   fixation (ibdt:108)
[ 2682]    saccade ->   fixation (ibdt:108)
[ 2683]    saccade ->   fixation (ibdt:108)
[ 2684]    saccade ->   fixation (ibdt:108)
[ 2685]    saccade ->   fixation (ibdt:108)
[ 2686]    saccade ->   fixation (ibdt:108)
[ 2687]    saccade ->   fixation (ibdt:108)
[ 2688]    saccade ->   fixation (ibdt:108)
[ 2689]    saccade ->   fixation (ibdt:108)
[ 2690]    saccade ->   fixation (ibdt:108)
[ 2774]    saccade ->   fixation (ibdt:108)
[ 2775]    saccade ->   fixation (ibdt:108)
[ 2776]    saccade ->   fixation (ibdt:108)
[ 2777]    saccade ->   fixation (ibdt:108)
[ 2778]    saccade ->   fixation (ibdt:108)
[ 2779]    saccade ->   fixation (ibdt:108)
[ 2780]    saccade ->   fixation (ibdt:108)
[ 2853]    saccade ->   fixation (ibdt:108)
[ 2854]    saccade ->   fixation (ibdt:108)
[ 2862]    saccade ->   fixation (ibdt:108)
[ 2863]    saccade ->   fixation (ibdt:108)
[ 2864]    saccade ->   fixation (ibdt:108)
[ 2865]    saccade ->   fixation (ibdt:108)
[ 2866]    saccade ->   fixation (ibdt:108)
[ 2930]    saccade ->   fixation (ibdt:108)
[ 2931]    saccade ->   fixation (ibdt:108)
[ 2938]    saccade ->   fixation (ibdt:108)
[ 2939]    saccade ->   fixation (ibdt:108)
[ 2999]    saccade ->   fixation (ibdt:108)
[ 3000]    saccade ->   fixation (ibdt:108)
[ 3013]    saccade ->   fixation (ibdt:108)
[ 3014]    saccade ->   fixation (ibdt:108)
[ 3015]    saccade ->   fixation (ibdt:108)
[ 3078]    saccade ->   fixation (ibdt:108)
[ 3079]    saccade ->   fixation (ibdt:108)
[ 3080]    saccade ->   fixation (ibdt:108)
[ 3088]    saccade ->   fixation (ibdt:108)
[ 3089]    saccade ->   fixation (ibdt:108)
[ 3090]    saccade ->   fixation (ibdt:108)
[ 3091]    saccade ->   fixation (ibdt:108)
[ 3092]    saccade ->   fixation (ibdt:108)
[ 3093]    saccade ->   fixation (ibdt:108)
[ 3094]    saccade ->   fixation (ibdt:108)
[ 3126]    saccade ->   fixation (ibdt:108)
[ 3127]    saccade ->   fixation (ibdt:108)
[ 3128]    saccade ->   fixation (ibdt:108)
[ 3129]    saccade ->   fixation (ibdt:108)
[ 3130]    saccade ->   fixation (ibdt:108)
[ 3131]    saccade ->   fixation (ibdt:108)
[ 3133]    saccade ->   fixation (ibdt:108)
[ 3134]    saccade ->   fixation (ibdt:108)
[ 3135]    saccade ->   fixation (ibdt:108)
[ 3165]    saccade ->   fixation (ibdt:108)
[ 3166]    saccade ->   fixation (ibdt:108)
[ 3175]    saccade ->   fixation (ibdt:108)
[ 3176]    saccade ->   fixation (ibdt:108)
[ 3177]    saccade ->   fixation (ibdt:108)
[ 3178]    saccade ->   fixation (ibdt:108)
[ 3179]    saccade ->   fixation (ibdt:108)
[ 3219]    saccade ->   fixation (ibdt:108)
[ 3220]    saccade ->   fixation (ibdt:108)
[ 3221]    saccade ->   fixation (ibdt:108)
[ 3228]    saccade ->   fixation (ibdt:108)
[ 3229]    saccade ->   fixation (ibdt:108)
[ 3230]    saccade ->   fixation (ibdt:108)
[ 3231]    saccade ->   fixation (ibdt:108)
[ 3232]    saccade ->   fixation (ibdt:108)
[ 3233]    saccade ->   fixation (ibdt:108)
[ 3270]    saccade ->   fixation (ibdt:108)
[ 3276]    saccade ->   fixation (ibdt:108)
[ 3277]    saccade ->   fixation (ibdt:108)
[ 3278]    saccade ->   fixation (ibdt:108)
[ 3279]    saccade ->   fixation (ibdt:108)
[ 3280]    saccade ->   fixation (ibdt:108)
[ 3350]    saccade ->   fixation (ibdt:108)
[ 3351]    saccade ->   fixation (ibdt:108)
[ 3358]    saccade ->   fixation (ibdt:108)
[ 3359]    saccade ->   fixation (ibdt:108)
[ 3360]    saccade ->   fixation (ibdt:108)
[ 3361]    saccade ->   fixation (ibdt:108)
[ 3362]    saccade ->   fixation (ibdt:108)
[ 3391]    saccade ->   fixation (ibdt:108)
[ 3392]    saccade ->   fixation (ibdt:108)
[ 3393]    saccade ->   fixation (ibdt:108)
[ 3400]    saccade ->   fixation (ibdt:108)
[ 3402]    saccade ->   fixation (ibdt:108)
[ 3403]    saccade ->   fixation (ibdt:108)
[ 3404]    saccade ->   fixation (ibdt:108)
[ 3463]    saccade ->   fixation (ibdt:108)
[ 3464]    saccade ->   fixation (ibdt:108)
[ 3465]    saccade ->   fixation (ibdt:108)
[ 3466]    saccade ->   fixation (ibdt:108)
[ 3467]    saccade ->   fixation (ibdt:108)
[ 3468]    saccade ->   fixation (ibdt:108)
[ 3469]    saccade ->   fixation (ibdt:108)
[ 3470]    saccade ->   fixation (ibdt:108)
[ 3471]    saccade ->   fixation (ibdt:108)
[ 3472]    saccade ->   fixation (ibdt:108)
[ 3473]    saccade ->   fixation (ibdt:108)
[ 3546]    saccade ->   fixation (ibdt:108)
[ 3547]    saccade ->   fixation (ibdt:108)
[ 3549]    saccade ->   fixation (ibdt:108)
[ 3550]    saccade ->   fixation (ibdt:108)
[ 3551]    saccade ->   fixation (ibdt:108)
[ 3552]    saccade ->   fixation (ibdt:108)
[ 3658]    saccade ->   fixation (ibdt:108)
[ 3659]    saccade ->   fixation (ibdt:108)
[ 3660]    saccade ->   fixation (ibdt:108)
[ 3661]    saccade ->   fixation (ibdt:108)
[ 3662]    saccade ->   fixation (ibdt:108)
[ 3663]    saccade ->   fixation (ibdt:108)
[ 3664]    saccade ->   fixation (ibdt:108)
[ 3665]    saccade ->   fixation (ibdt:108)
[ 3710]    saccade ->   fixation (ibdt:108)
[ 3711]    saccade ->   fixation (ibdt:108)
[ 3712]    saccade ->   fixation (ibdt:108)
[ 3713]    saccade ->   fixation (ibdt:108)
[ 3714]    saccade ->   fixation (ibdt:108)
[ 3715]    saccade ->   fixation (ibdt:108)
[ 3716]    saccade ->   fixation (ibdt:108)
[ 3805]    saccade ->   fixation (ibdt:108)
[ 3806]    saccade ->   fixation (ibdt:108)
[ 3811]    saccade ->   fixation (ibdt:108)
[ 3812]    saccade ->   fixation (ibdt:108)
[ 3813]    saccade ->   fixation (ibdt:108)
[ 3915]    saccade ->   fixation (ibdt:108)
[ 3916]    saccade ->   fixation (ibdt:108)
[ 3917]    saccade ->   fixation (ibdt:108)
[ 3924]    saccade ->   fixation (ibdt:108)
[ 3925]    saccade ->   fixation (ibdt:108)
[ 3926]    saccade ->   fixation (ibdt:108)
[ 4078]    saccade ->   fixation (ibdt:108)
[ 4079]    saccade ->   fixation (ibdt:108)
[ 4080]    saccade ->   fixation (ibdt:108)
[ 4081]    saccade ->   fixation (ibdt:108)
[ 4082]    saccade ->   fixation (ibdt:108)
[ 4083]    saccade ->   fixation (ibdt:108)
[ 4084]    saccade ->   fixation (ibdt:108)
[ 4117]    saccade ->   fixation (ibdt:108)
[ 4128]    saccade ->   fixation (ibdt:108)
[ 4129]    saccade ->   fixation (ibdt:108)
[ 4130]    saccade ->   fixation (ibdt:108)
[ 4203]    saccade ->   fixation (ibdt:108)
[ 4204]    saccade ->   fixation (ibdt:108)
[ 4205]    saccade ->   fixation (ibdt:108)
[ 4207]    saccade ->   fixation (ibdt:108)
[ 4208]    saccade ->   fixation (ibdt:108)
[ 4209]    saccade ->   fixation (ibdt:108)
